Author,Timestamp,Likes,Total_Replies,Comment_Content,Processed_Text,AI_Star_Rating,AI_Confidence,Sentiment_Score
@wassadhappinau3096,2:18:40,2,1,2:18:40 best part,2:18:40 best part,5,0.4352172017097473,0.4352172017097473
@nappybiscuit,42:50:00,1,0,42:50. The Elon story cracks me up.,42:50. The Elon story cracks me up.,2,0.38002461194992065,-0.190012306
@par117-,2:45:12,1,0,2:45:12,2:45:12,2,0.24001798033714294,-0.12000899
@Betan35,1:36:24,0,0,At work hearing this and man 1:36:24 had me dying everyone looking at me like 😶,At work hearing this and man 1:36:24 had me dying everyone looking at me like face_without_mouth,5,0.23518764972686768,0.23518764972686768
@RebeccaSpurgeon,2:30,0,1,"About 2:30 into the video — Elections — I would say, In-Person Voting w/ ID — and ANY Mail-In Ballot needs to either be kept WiTH the Identifying Envelope, OR it needs to be equally Identifiable on the Ballot itself — Processed and counted BEFORE the Poll Opens on Election Day — Kept Separately — and Checked OFF the County List of Voters, BEFORE any IN-Person Voting — IF a Person comes IN, with an ID to Vote, who is found to have already Voted Via Mail, the Mailed-IN Vote is flagged, pulled, investigated, and THAT mailed-in Vote is negated, the IN-Person Vote should automatically override any Mail-In Vote.","About 2:30 into the video — Elections — I would say, In-Person Voting w/ ID — and ANY Mail-In Ballot needs to either be kept WiTH the Identifying Envelope, OR it needs to be equally Identifiable on the Ballot itself — Processed and counted BEFORE the Poll Opens on Election Day — Kept Separately — and Checked OFF the County List of Voters, BEFORE any IN-Person Voting — IF a Person comes IN, with an ID to Vote, who is found to have already Voted Via Mail, the Mailed-IN Vote is flagged, pulled, investigated, and THAT mailed-in Vote is negated, the IN-Person Vote should automatically override any Mail-In Vote.",1,0.48457014560699463,-0.484570146
@AirsoftFatPenis,29:12:00,1,0,"29:12 ""it's okay"" 🥹","29:12 ""it's okay"" face_holding_back_tears",3,0.5507519841194153,0
@zayymula,5:30,2,0,Currently 5:30 am gotta work at 7 Jesus take the wheel,Currently 5:30 am gotta work at 7 Jesus take the wheel,1,0.373028427,-0.373028427
@user-cx7te6pl2h,2:17:10,0,1,Discussion of the 2020 election starts at 2:17:10,Discussion of the 2020 election starts at 2:17:10,3,0.24091242253780365,0
@weedpipe8399,1:24:09,1,0,"1:24:09 I'm personally shocked hearing this since in Tunisia, my home country, one who decides to run for office or any governmental position down to the municipality has to be cognitively sound/healthy. Coincidentally, our presidents' sanities usually detriorate after spending a couple years in office ig xd","1:24:09 I'm personally shocked hearing this since in Tunisia, my home country, one who decides to run for office or any governmental position down to the municipality has to be cognitively sound/healthy. Coincidentally, our presidents' sanities usually detriorate after spending a couple years in office ig xd",1,0.2789420783519745,-0.278942078
@Dustyholes,2:45:08,2,0,2:45:08 Trump was very clever diverting Joe’s attention away from JFK files and onto UFO’s lol,2:45:08 Trump was very clever diverting Joe’s attention away from JFK files and onto UFO’s lol,2,0.22633585333824158,-0.113167927
@albertcabello7855,2:15:31,2,0,2:15:31 😂😂😂😂😂😂 i respect a president who has no filter. Just says it how it is and don’t lie and brainwash us.,2:15:31 face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy i respect a president who has no filter. Just says it how it is and don’t lie and brainwash us.,1,0.40249139070510864,-0.402491391
@littlesqeek,26:30:00,0,0,26:30:00,26:30:00,1,0.27352431416511536,-0.273524314
@Bloodchylde2012,1:05:05,5,1,"@1:05:05 ""could you really rake up the forest?"" ... put your convicts to good use for a change, hard labor that requires a lot of man hours, instead of them sitting in prison, watching tv, lifting weights and taking Fentanyl","@1:05:05 ""could you really rake up the forest?"" .. put your convicts to good use for a change, hard labor that requires a lot of man hours, instead of them sitting in prison, watching tv, lifting weights and taking Fentanyl",5,0.29910019040107727,0.29910019040107727
@paigemar-x1l,1:34:06,1,0,1:34:06 wtf?,1:34:06 wtf?,1,0.43882638216018677,-0.438826382
@naregj91,1:25:45,2,0,1:25:45 💀,1:25:45 skull,1,0.3164759576320648,-0.316475958
@Baldy4495,37:00:00,0,3,"37:00 talking about how risky it is if you do the wrong thing. Surprisingly (to some) police are quicker to draw their weapon on POC when they are wearing a body cam, not slower. Because they feel the body cam will act as evidence that proves they were acting lawfully. They are hesitant when they aren’t being filmed because they have no evidence against untrue accusations of discrimination.","37:00 talking about how risky it is if you do the wrong thing. Surprisingly (to some) police are quicker to draw their weapon on POC when they are wearing a body cam, not slower. Because they feel the body cam will act as evidence that proves they were acting lawfully. They are hesitant when they aren’t being filmed because they have no evidence against untrue accusations of discrimination.",2,0.2695821225643158,-0.134791061
@scmccuiston4052,2:47:44,0,0,"2:47:44 listen to Joe tell Trump there’s no life on Mars, as Trump tries to tell him there’s life on Mars. So if your within the gravity well of these ships you are not affected by g force. Js","2:47:44 listen to Joe tell Trump there’s no life on Mars, as Trump tries to tell him there’s life on Mars. So if your within the gravity well of these ships you are not affected by g force. Js",2,0.27321121096611023,-0.136605605
@scmccuiston4052,2:37:43,0,0,Trump speaks like a regular adhd patient lol. All over the place. A very tangential speaker huh? 😂😂😂. I did it. I think just the same way. His 2:37:43 mind goes faster than he can talk.,Trump speaks like a regular adhd patient lol. All over the place. A very tangential speaker huh? face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy . I did it. I think just the same way. His 2:37:43 mind goes faster than he can talk.,5,0.24770453572273254,0.24770453572273254
@scmccuiston4052,2:21:11,2,1,"Trump one hundred percent won the 2020 election. Itl. We just haven’t been living in real life. We been living in a world where everything the despotic administration has don’t looks like good ideas. R cause 18mil votes vanishes this time that supposedly voted for Biden in 2020. They stole four yrs from us all. Stay stole how many of our lives and families?Our homes our lively hoods? We won’t get any of it back. The democrat party and every single rino must be fired. They and those with them should absolutely never have a place in government again within our lifetime. We must train up our sons in the right way for the protection of our daughters, generation after generation. We have the chance to make America truly great, and the only way to do that is by having our people fear God and love one another. If God is with us who can be against us. We can be blessed above all nations if we as a people trust in God. The God of Abraham Isaac and Jacob. And his son Christ Jesus our Lord. Prayer with thanksgiving and ask for what you will, if it be in alignment with the will of God. Through faith you will receive. 2:21:11","Trump one hundred percent won the 2020 election. Itl. We just haven’t been living in real life. We been living in a world where everything the despotic administration has don’t looks like good ideas. R cause 18mil votes vanishes this time that supposedly voted for Biden in 2020. They stole four yrs from us all. Stay stole how many of our lives and families?Our homes our lively hoods? We won’t get any of it back. The democrat party and every single rino must be fired. They and those with them should absolutely never have a place in government again within our lifetime. We must train up our sons in the right way for the protection of our daughters, generation after generation. We have the chance to make America truly great, and the only way to do that is by having our people fear God and love one another. If God is with us who can be against us. We can be blessed above all nations if we as a people trust in God. The God of Abraham Isaac and Jacob. And his son Christ Jesus our Lord. Prayer with thanksgiving and ask for what you will, if it be in alignment with the will of God. Through faith you will receive. 2:21:11",1,0.815475583,-0.815475583
@scmccuiston4052,1:25:52,0,1,1:25:52 we’ll for one trump wouldn’t have put middle over there to threaten Russia with. And second he wouldn’t have let NATO invite Ukraine in against our own treaties. Then there would have been no good cause for him to do so.,1:25:52 we’ll for one trump wouldn’t have put middle over there to threaten Russia with. And second he wouldn’t have let NATO invite Ukraine in against our own treaties. Then there would have been no good cause for him to do so.,1,0.47337451577186584,-0.473374516
@goingforgold_8536,1:21:20,13,0,"1:21:20 “I’m either gonna go as president, or I’ll be depressed and not even bother” I don’t know why that’s stands out to me so much; but it’s such a human moment and statement from Trump that I really thought it was a nice little highlight","1:21:20 “I’m either gonna go as president, or I’ll be depressed and not even bother” I don’t know why that’s stands out to me so much; but it’s such a human moment and statement from Trump that I really thought it was a nice little highlight",4,0.23401516675949097,0.11700758337974548
@etclarke7884,45:22:00,4,1,"""your weave is getting wide"" 🤣🤣🤣45:22","""your weave is getting wide"" rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing 45:22",1,0.5363075137138367,-0.536307514
@piltdownmanp.d.m1684,2:13:32,1,0,"Please do something about them destroying gaming. Without the freaks and weirdos, they wanna put in every game🚫👬🚫 2:13:32","Please do something about them destroying gaming. Without the freaks and weirdos, they wanna put in every game prohibited men_holding_hands prohibited 2:13:32",1,0.8699072003364563,-0.8699072
@dnameisbondjamesbond,2:46:00,1,1,"2:46:00 Joe arguing with Trump about life on mars as if he is some kind of expert was so silly. There will surely be a huge amount of info Trump had been briefed about aliens that can't share due to secrecy protocols.. If only u would have shut up n listened, Joe.. some more things might have slipped through his mouth. The long sigh from him in between was like, screw this guy.. he knows nothing n i am now not gonna tell anything more.","2:46:00 Joe arguing with Trump about life on mars as if he is some kind of expert was so silly. There will surely be a huge amount of info Trump had been briefed about aliens that can't share due to secrecy protocols.. If only u would have shut up n listened, Joe.. some more things might have slipped through his mouth. The long sigh from him in between was like, screw this guy.. he knows nothing n i am now not gonna tell anything more.",1,0.4973052144050598,-0.497305214
@AnnaS-cz1oc,2:26:30,101,0,"Wow!!! 2:26:30 ""They are going to say they should have had a primary, and they are going to say she shouldn't have picked Waltz."" That's exactly what they are saying now.","Wow!! 2:26:30 ""They are going to say they should have had a primary, and they are going to say she shouldn't have picked Waltz."" That's exactly what they are saying now.",5,0.4845587909221649,0.4845587909221649
@ska4666,28:52:00,5,0,"28:52 😅 That hit all the right feels, soo True.","28:52 grinning_face_with_sweat That hit all the right feels, soo True.",1,0.33137261867523193,-0.331372619
@miro20cm,39:43:00,0,0,39:43 Most Trump thing : We have a lot of good issues.,39:43 Most Trump thing : We have a lot of good issues.,3,0.2743380665779114,0
@sglatitude,42:58:00,2,0,"42:58 I’m pretty sure the only man on Earth—or maybe not on Earth—who could actually make a fully functional Ironman suit with missiles, rocket launchers, laser guns, and bulletproof flying armor is Elon Musk. Let’s be real, he’s probably already halfway through building it in some secret Tesla lab. Like Mr. Trump said, Elon’s definitely from another planet—probably just visiting us while he preps his Ironman Mars edition!","42:58 I’m pretty sure the only man on Earth—or maybe not on Earth—who could actually make a fully functional Ironman suit with missiles, rocket launchers, laser guns, and bulletproof flying armor is Elon Musk. Let’s be real, he’s probably already halfway through building it in some secret Tesla lab. Like Mr. Trump said, Elon’s definitely from another planet—probably just visiting us while he preps his Ironman Mars edition!",4,0.2971377968788147,0.14856889843940735
@gregfreeman6118,47:35:00,0,0,"47:35 if he really cared he would have kept it at 40% and brought it down to 20% if you made the product in The US. He claims he’s for the average American, act like it then.","47:35 if he really cared he would have kept it at 40% and brought it down to 20% if you made the product in The US. He claims he’s for the average American, act like it then.",2,0.34013140201568604,-0.170065701
@goldkodak,1:24:25,0,0,1:24:25 Kamala is 60,1:24:25 Kamala is 60,1,0.40030205249786377,-0.400302052
@rayfould301,1:21:20,1,0,1:21:20 mf did indeed go as President 😂,1:21:20 mf did indeed go as President face_with_tears_of_joy,1,0.5328466892242432,-0.532846689
@RyanKyleMusic,5:09,3,0,"5:09 ""When I got shot..."" no words anyone should bare.","5:09 ""When I got shot.."" no words anyone should bare.",1,0.5965535044670105,-0.596553504
@dakota9821,36:45:00,1,0,"36:45 I'm so sick of this BS talking point: *Being a cop is not even in the top 10 most dangerous jobs.* It's only one of the most dangerous jobs if you work in a blue sh*t hole like chiraq or LA. The vast majority of police never even draw their weapon in the line of duty, over their *entire* career; Outside of getting recertified ofc. Stop parroting this BS.","36:45 I'm so sick of this BS talking point: *Being a cop is not even in the top 10 most dangerous jobs.* It's only one of the most dangerous jobs if you work in a blue sh*t hole like chiraq or LA. The vast majority of police never even draw their weapon in the line of duty, over their *entire* career; Outside of getting recertified ofc. Stop parroting this BS.",1,0.8922956585884094,-0.892295659
@amandadinicola5857,2:02:30,0,2,He is all over the place !! He goes from talking about handsome pilots flying into Afghanistan to talking about Colorado in 2 minutes. Its so difficult to follow his train of thought 2:02:30,He is all over the place !! He goes from talking about handsome pilots flying into Afghanistan to talking about Colorado in 2 minutes. Its so difficult to follow his train of thought 2:02:30,1,0.36594414710998535,-0.365944147
@GodsChildrenOnEarth,2:34:05,1,0,"2:34:05 I worked overseas in the early 2000s and had to vote by mail in ballot. There are so few people that did mail in ballots back then, but I was one of them. I don’t think that in general most Americans should be voting by mail … it should be the exception, like was my case.","2:34:05 I worked overseas in the early 200s and had to vote by mail in ballot. There are so few people that did mail in ballots back then, but I was one of them. I don’t think that in general most Americans should be voting by mail … it should be the exception, like was my case.",2,0.31192082166671753,-0.155960411
@TestyOppo-ki6gb,52:48:00,0,0,52:48 russia knows that...,52:48 russia knows that..,5,0.22792822122573853,0.22792822122573853
@steviedub9370,10:20,2,0,"10:20 I think trump is referring to the Conor fight, that was the last one he was at. And he was referring to Dustin winning the second time.","10:20 I think trump is referring to the Conor fight, that was the last one he was at. And he was referring to Dustin winning the second time.",1,0.4109509289264679,-0.410950929
@Hehehehehehehehe34,37:48:00,4,0,Damn right…. Won the election right there 37:48,Damn right…. Won the election right there 37:48,1,0.4939422309398651,-0.493942231
@jwlXD,1:14:53,3,0,1:14:53 this,1:14:53 this,5,0.35665082931518555,0.35665082931518555
@samvin8246,12:00,0,0,Hey what the hell is trump going on ab 12:00-20:99 he’s actually an idiot how does he not understand the question ab coming into office as an outsider. Rogan made it as clear as it could be and rewords the question then trump just starts yapping ab nonsense and never answers thr question 😂😂😂😂😂,Hey what the hell is trump going on ab 12:00-20:99 he’s actually an idiot how does he not understand the question ab coming into office as an outsider. Rogan made it as clear as it could be and rewords the question then trump just starts yapping ab nonsense and never answers thr question face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,1,0.7574286460876465,-0.757428646
@UnklChristopher,1:27,0,0,"1:27... I remember all the snippers in 2011-2012 when I was over there... I remember I belive it was called cop ""pan kelay""... always getting it from the village nearby by","1:27.. I remember all the snippers in 2011-2012 when I was over there.. I remember I belive it was called cop ""pan kelay"".. always getting it from the village nearby by",1,0.31066641211509705,-0.310666412
@dnameisbondjamesbond,1:13:30,2,0,1:13:30 😂😂😂,1:13:30 face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,1,0.38494154810905457,-0.384941548
@dboudiab,1:14:48,0,0,"1:14:48 worries about nuclear proliferation, proceeds to dismantle alliances that have been the only thing stopping further proliferation.","1:14:48 worries about nuclear proliferation, proceeds to dismantle alliances that have been the only thing stopping further proliferation.",1,0.3419797718524933,-0.341979772
@CloudslnMyCoffee,2:31:00,1,0,2:31:00 Did he just shoutout Mollie Hemingway?,2:31:00 Did he just shoutout Mollie Hemingway?,1,0.504895031,-0.504895031
@ClipsTimothySykes,37:37:00,2,0,37:37:00,37:37:00,3,0.2220371514558792,0
@malikonia,4:20,2,2,"I've tried three times to listen to this just to get a sense of how it might have moved the needle on this election. I can't get past the first five minutes. Got to 4:20 this time before vomit filled my mouth. He's just such a narcissistic, self-obsessed, egotistical cartoon villian. I can't fathom how fifty million people managed to listen to him for three hours let alone vote for him. Anyway, congrats everyone, now enjoy the consequences of your actions.","I've tried three times to listen to this just to get a sense of how it might have moved the needle on this election. I can't get past the first five minutes. Got to 4:20 this time before vomit filled my mouth. He's just such a narcissistic, self-obsessed, egotistical cartoon villian. I can't fathom how fifty million people managed to listen to him for three hours let alone vote for him. Anyway, congrats everyone, now enjoy the consequences of your actions.",1,0.8389185070991516,-0.838918507
@chatackett9902,2:49,0,0,2:49,2:49,3,0.22461163997650146,0
@ashwin4dev,2:46:30,2,0,"2:46:30 these are deveties, gods.. spiritual beings.","2:46:30 these are deveties, gods.. spiritual beings.",5,0.5304885506629944,0.5304885506629944
@OnlyThroughJesus7,1:20,4,0,"1:20 I can name the one and only person that's been attacked so viciously and brutally both verbally and physically and is continuing to be attacked to this day, and that's OUR Lord and Saviour Jesus Christ.","1:20 I can name the one and only person that's been attacked so viciously and brutally both verbally and physically and is continuing to be attacked to this day, and that's OUR Lord and Saviour Jesus Christ.",5,0.5213857293128967,0.5213857293128967
@elliebrown9641,1:25:38,1,0,"1:25:38 Trump: “Russia would never have gone into Ukraine if I was president” Joe: How would you have stopped it?” Trump: “Vladimirrrr you’re not going in, you’re not going innnn”","1:25:38 Trump: “Russia would never have gone into Ukraine if I was president” Joe: How would you have stopped it?” Trump: “Vladimirr you’re not going in, you’re not going inn”",1,0.6405935287475586,-0.640593529
@manz7860,2:45:19,0,0,"2:45:19 Former/future president casually admits ""people"" are coming from outer space","2:45:19 Former/future president casually admits ""people"" are coming from outer space",1,0.37904706597328186,-0.379047066
@jeanettenejadi1777,2:24:00,0,0,2:24:00 “sleepy Joe” 😂😂,2:24:00 “sleepy Joe” face_with_tears_of_joy face_with_tears_of_joy,1,0.2787972092628479,-0.278797209
@BugWarrior-lq5jq,2:49:30,0,1,2:49:30 is where Trump dodges like a pro. Joe was getting too close to the is it aliens or black project tech or both answers if only by inference. Trump won. Hold him to his promises on the JFK files and the Alien/Black project tech.,2:49:30 is where Trump dodges like a pro. Joe was getting too close to the is it aliens or black project tech or both answers if only by inference. Trump won. Hold him to his promises on the JFK files and the Alien/Black project tech.,1,0.33635765314102173,-0.336357653
@darthrevan2957,43:56:00,1,0,43:56 😂 dudes a comedian forsure,43:56 face_with_tears_of_joy dudes a comedian forsure,1,0.4233652353286743,-0.423365235
@R0cky0,45:21:00,7,0,"45:21 Your weave is getting wide, I want to bring it back to tariffs. 😂😂😂","45:21 Your weave is getting wide, I want to bring it back to tariffs. face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy",2,0.3625308871269226,-0.181265444
@user-tpa26,1:12,0,0,Where's conversation on foreign policy with russia ?According to schedule it should have started at 1:12 .,Where's conversation on foreign policy with russia ?According to schedule it should have started at 1:12 .,1,0.31424155831336975,-0.314241558
@mr.d5314,58:11:00,0,0,58:11:00,58:11:00,3,0.22458699345588684,0
@z00mnyanavira64,1:33:00,1,0,1:33:00 I think Donald Trump would enjoy flying with John Travolta :),1:33:00 I think Donald Trump would enjoy flying with John Travolta :),5,0.3606830835342407,0.3606830835342407
@coldmanchristian,34:34:00,2,0,"34:34 I've had cops pull me over for no reason and put a gun to my head for no reason. Then arrested me for no reason. She ended up saying i was ""alluding her"" when she turned on her lights. .. y'all i was TWO HOUSE'S away from mine. So when she flew into my little neighborhood she was in a bad mood and It was so obvious. But i wanted to sue after I got Bailed out. But in the end my (TERRIBLE) lawyer told me that the judge that was over my case was close friends with this evil police woman that i had no choice but to plead guilty and i was on probation for 2 years. .. I'm old enough now that if that was to happen again i would Not Lay Down i Would Fight back (legally) I know there are good cops out there but the ones that are out there right now need to have close personal counseling on staff","34:34 I've had cops pull me over for no reason and put a gun to my head for no reason. Then arrested me for no reason. She ended up saying i was ""alluding her"" when she turned on her lights. .. y'all i was TWO HOUSE'S away from mine. So when she flew into my little neighborhood she was in a bad mood and It was so obvious. But i wanted to sue after I got Bailed out. But in the end my (TERRIBLE) lawyer told me that the judge that was over my case was close friends with this evil police woman that i had no choice but to plead guilty and i was on probation for 2 years. .. I'm old enough now that if that was to happen again i would Not Lay Down i Would Fight back (legally) I know there are good cops out there but the ones that are out there right now need to have close personal counseling on staff",1,0.5321632027626038,-0.532163203
@ItsMisterDan,1:36:20,3,0,"""Biden woulda been in bed for 4 days, and not even have the meeting"" This had me in bits 🤣😂 @1:36:20 What a legend lol","""Biden woulda been in bed for 4 days, and not even have the meeting"" This had me in bits rolling_on_the_floor_laughing face_with_tears_of_joy @1:36:20 What a legend lol",1,0.43305009603500366,-0.433050096
@theshellest,1:25:39,8,0,"1:25:39 is my favorite part 😅. ""Vladimir you're not going in""","1:25:39 is my favorite part grinning_face_with_sweat . ""Vladimir you're not going in""",5,0.5054685473442078,0.5054685473442078
@arnoldchand4144,1:34:45,2,0,"1:34:45 lmfao hes funny ""are we okay?"". must be scary as sht landing in pitch black without knowing beforehand","1:34:45 lmfao hes funny ""are we okay?"". must be scary as sht landing in pitch black without knowing beforehand",3,0.28515124320983887,0
@victorkao1472,2:21:18,2,0,2:21:18 a lot of people said Joe has been secretly pro-trump. He wasn't. He defended Kamala and thought they would have a normal conversation,2:21:18 a lot of people said Joe has been secretly pro-trump. He wasn't. He defended Kamala and thought they would have a normal conversation,2,0.40614280104637146,-0.203071401
@muttalib765,44:45:00,1,0,44:45 Those who are finding the endorsement & Khabib's compliment,44:45 Those who are finding the endorsement & Khabib's compliment,5,0.49680599570274353,0.49680599570274353
@epic-phany693,57:00:00,2,0,57:00 🤣,57:00 rolling_on_the_floor_laughing,1,0.5364470481872559,-0.536447048
@xXBoSS_rhynoXx,26:00:00,3,0,26:00 that's right. If it was Biden that got shot in the ear they would've forced Americans to give up their guns. Since it was Trump 🤷 no big deal. Tells me that they had their hand in making it happen,26:00 that's right. If it was Biden that got shot in the ear they would've forced Americans to give up their guns. Since it was Trump person_shrugging no big deal. Tells me that they had their hand in making it happen,1,0.3527679741382599,-0.352767974
@AlexTrugs,1:18:16,0,0,"1:18:16 ""I like them this month"" 😅","1:18:16 ""I like them this month"" grinning_face_with_sweat",5,0.3657352030277252,0.3657352030277252
@muhammadabdullahwasti,0:07,3,0,"00:07 Discussion about Donald Trump's favorable portrayal on The View and his subsequent rise in the polls. 02:24 Donald Trump considered running for president after successful seasons of The Apprentice. 06:23 Visiting the White House and Lincoln Bedroom experience 08:37 Discussion on the origins of the Gettysburg Address and the emotional struggles of Abraham Lincoln 12:55 Facing challenges and appointments as President. 15:02 Transition from New York to Washington 18:52 Picking outside politicians can be risky 20:33 Reflecting on mistakes made during his presidency 24:13 Trump's unscripted approach made him popular 25:56 Being President is a dangerous job 29:21 Discussion on the credibility of traditional media and rise of independent media 31:03 Deceptive editing practices in media 34:28 Crime statistics manipulation and impact of defunding the police 36:09 Police job is extremely dangerous and challenging. 39:27 Proposing 100-200% tariffs on cars to protect US auto industry 41:11 Discussion on replacing income taxes with tariffs 44:57 Importance of Starlink internet for rural areas 46:38 Criticism on tax cuts and tariffs impact on deficit 50:30 Trump discusses the impact of COVID-19 on the economy 52:27 Environmental concerns used to prevent oil production 56:04 Environmental impact studies are a major challenge for building projects 57:56 Discussed impact of air quality on global scale 1:01:35 California used to have a massive lake which was drained into the Pacific. 1:03:15 Importance of forest maintenance for preventing wildfires 1:06:37 Nuclear power is a clean and safe form of electricity 1:08:19 China dominating electric car market, impacting US oil industry 1:11:43 Environmentalists ignore environmental issues with windmills 1:13:25 Nuclear proliferation is a major concern 1:16:59 Challenges with pollsters and theory on polling accuracy 1:18:48 Discussion on election interference and denial of election results 1:22:13 Election fraud is a forbidden topic. 1:24:03 Need for testing competence of political leaders under pressure 1:27:32 Criticism on handling of Afghanistan withdrawal and leaving behind equipment 1:29:23 Trump emphasizes the importance of leaving Afghanistan strategically 1:33:03 Donald Trump highlights the lack of lights on Air Force One cockpit 1:34:56 Donald Trump shares a story about a daring plane landing in the dark desert. 1:38:43 Trump's unique approach to North Korea issue 1:40:26 Highlighting the problem of criminals entering the country 1:44:13 Discussion on illegal migrants and Dana White 1:45:58 Discussing the roots of the UFC and his involvement 1:49:09 Boxing may see resurgence with controversial fights and Saudi Arabia backing. 1:50:46 Impact of weight cutting on boxing and fighter safety 1:54:08 Discussion on top MMA fighters and judging them at their peak 1:55:38 Injuries impacting champion's performance 1:59:05 Discussion on RFK Jr's involvement in the Administration and potential concerns about his views on oil and gas. 2:00:45 Discussion on pharmaceutical drugs and their negative consequences. 2:04:15 Addressing food accessibility and health in low-income areas. 2:05:59 Golf and tennis as a way to clean the mind and the aspect of competition 2:09:27 Trump discusses challenges with press coverage and nomination process 2:11:14 Internet is providing alternative information to people. 2:14:50 Trump claims to have saved Hillary from going to jail 2:16:44 Claims of election fraud in 2020 2:20:38 Importance of fair elections, borders and a free press. 2:22:14 Debate format should allow for a conversation without time constraint and no interference. 2:25:42 Discussion about the humor in the debate and comedy at the event. 2:27:16 McDonald's visit and lies about working there 2:30:47 Discussion on election vulnerabilities and potential fraud. 2:32:47 Concern about the integrity of the election process and calls for fair elections 2:36:25 Voter ID is crucial for fair elections 2:38:15 Donald Trump questions the idea of men playing women's sports and open borders 2:41:42 Discussing the importance of voter IDs and legal ballots. 2:43:38 Plans to open up sealed files 2:47:16 Discussion on Mars and UFO sightings 2:48:55 Discussion on military technology and government decisions 2:52:31 Effective use of tariffs in international relations 2:54:26 Concerns about the consequences if she becomes president 2:57:51 Donald Trump preparing for a speech","00:07 Discussion about Donald Trump's favorable portrayal on The View and his subsequent rise in the polls. 02:24 Donald Trump considered running for president after successful seasons of The Apprentice. 06:23 Visiting the White House and Lincoln Bedroom experience 08:37 Discussion on the origins of the Gettysburg Address and the emotional struggles of Abraham Lincoln 12:55 Facing challenges and appointments as President. 15:02 Transition from New York to Washington 18:52 Picking outside politicians can be risky 20:33 Reflecting on mistakes made during his presidency 24:13 Trump's unscripted approach made him popular 25:56 Being President is a dangerous job 29:21 Discussion on the credibility of traditional media and rise of independent media 31:03 Deceptive editing practices in media 34:28 Crime statistics manipulation and impact of defunding the police 36:09 Police job is extremely dangerous and challenging. 39:27 Proposing 100-200% tariffs on cars to protect US auto industry 41:11 Discussion on replacing income taxes with tariffs 44:57 Importance of Starlink internet for rural areas 46:38 Criticism on tax cuts and tariffs impact on deficit 50:30 Trump discusses the impact of COVID-19 on the economy 52:27 Environmental concerns used to prevent oil production 56:04 Environmental impact studies are a major challenge for building projects 57:56 Discussed impact of air quality on global scale 1:01:35 California used to have a massive lake which was drained into the Pacific. 1:03:15 Importance of forest maintenance for preventing wildfires 1:06:37 Nuclear power is a clean and safe form of electricity 1:08:19 China dominating electric car market, impacting US oil industry 1:11:43 Environmentalists ignore environmental issues with windmills 1:13:25 Nuclear proliferation is a major concern 1:16:59 Challenges with pollsters and theory on polling accuracy 1:18:48 Discussion on election interference and denial of election results 1:22:13 Election fraud is a forbidden topic. 1:24:03 Need for testing competence of political leaders under pressure 1:27:32 Criticism on handling of Afghanistan withdrawal and leaving behind equipment 1:29:23 Trump emphasizes the importance of leaving Afghanistan strategically 1:33:03 Donald Trump highlights the lack of lights on Air Force One cockpit 1:34:56 Donald Trump shares a story about a daring plane landing in the dark desert. 1:38:43 Trump's unique approach to North Korea issue 1:40:26 Highlighting the problem of criminals entering the country 1:44:13 Discussion on illegal migrants and Dana White 1:45:58 Discussing the roots of the UFC and his involvement 1:49:09 Boxing may see resurgence with controversial fights and Saudi Arabia backing. 1:50:46 Impact of weight cutting on boxing and fighter safety 1:54:08 Discussion on top MMA fighters and judging them at their peak 1:55:38 Injuries impacting champion's performance 1:59:05 Discussion on RFK Jr's involvement in the Administration and potential concerns about his views on oil and gas. 2:00:45 Discussion on pharmaceutical drugs and their negative consequences. 2:04:15 Addressing food accessibility and health in low-income areas. 2:05:59 Golf and tennis as a way to clean the mind and the aspect of competition 2:09:27 Trump discusses challenges with press coverage and nomination process 2:11:14 Internet is providing alternative information to people. 2:14:50 Trump claims to have saved Hillary from going to jail 2:16:44 Claims of election fraud in 2020 2:20:38 Importance of fair elections, borders and a free press. 2:22:14 Debate format should allow for a conversation without time constraint and no interference. 2:25:42 Discussion about the humor in the debate and comedy at the event. 2:27:16 McDonald's visit and lies about working there 2:30:47 Discussion on election vulnerabilities and potential fraud. 2:32:47 Concern about the integrity of the election process and calls for fair elections 2:36:25 Voter ID is crucial for fair elections 2:38:15 Donald Trump questions the idea of men playing women's sports and open borders 2:41:42 Discussing the importance of voter IDs and legal ballots. 2:43:38 Plans to open up sealed files 2:47:16 Discussion on Mars and UFO sightings 2:48:55 Discussion on military technology and government decisions 2:52:31 Effective use of tariffs in international relations 2:54:26 Concerns about the consequences if she becomes president 2:57:51 Donald Trump preparing for a speech",3,0.2635410726070404,0
@demoncloud6147,2:13:00,0,0,@2:13:00,@2:13:00,1,0.30178073048591614,-0.30178073
